0	27996.1
1	26940.2
3	26158.3
4	25156.5
8	24814
9	24678.5
29	24292.4
43	24126
60	22895
81	22356.6
762	22177.2
1836	21826.1
8292	21623.1
16048	20909.1
16513	20565.6
90842	20521.2
218228	20482.8
233966	20219.5
263218	20027.7
658318	19764.7
862978	19676.4
